ida	idb	label	index	lena	lenb	chunk	model	ptm	iptm	pdockq	ppv	za	zb	da	db	M0	M0x	cclass
CRC-E870312E6F1D607F	CRC-E9B937C78BA167C3	1	161	221	302	3	3	0.37	0.3300000131130218	0.0457613974957338	0.63555449	2.391189368062429	6.890529102047547	0.9004524886877828	0.5860927152317881	0.00086582586	0.0039902763	1
CRC-E870312E6F1D607F	CRC-F998D6FF6B7815E3	1	162	221	583	3	3	0.18	0.1800000071525573	0.0276628403826604	0.55890174	2.391189368062429	3.7030364833197096	0.9004524886877828	0.9468267581475128	0.0009097912	0.0040700836	2
CRC-E9636E38146D926D	CRC-F69089ABE41AD2EA	1	163	392	511	3	2	0.45	0.1400000005960464	0.0	0.0	11.218505859375	11.00236830739359	0.15051020408163265	0.22700587084148727	0.00087250845	0.0039211023	3
CRC-EB62EDD59B7A044F	CRC-F3448EDCBCD148CB	1	164	254	183	3	4	0.22	0.1800000071525573	0.0500500030114647	0.63555449	4.733137716458538	5.754581972549522	0.7480314960629921	0.6994535519125683	0.00096114835	0.0048535443	2
CRC-F3556BF216B1044B	CRC-F49A43CE49A28A0C	1	165	224	228	3	4	0.35	0.1500000059604644	0.0560769549771156	0.63555449	3.5247062955583846	10.322727136444627	0.875	0.29385964912280704	0.0008562555	0.004937308	2
CRC-001576EA78C61C85	CRC-0CC610356D4AA040	0	166	230	530	3	3	0.26	0.1299999952316284	0.0319462446070075	0.63555449	6.533675749405571	8.765421798993957	0.591304347826087	0.4339622641509434	0.00092129933	0.003987626	2
CRC-001576EA78C61C85	CRC-2AF8FDD248A86C41	0	168	230	153	3	1	0.19	0.0900000035762786	0.0331135905500945	0.63555449	6.533675749405571	5.562995062934028	0.591304347826087	0.5620915032679739	0.00089555513	0.0040788315	2
CRC-001576EA78C61C85	CRC-5A0C9B635A982A62	0	169	230	494	3	5	0.29	0.1700000017881393	0.0652475957560248	0.63555449	6.533675749405571	4.402494978808198	0.591304347826087	0.7125506072874493	0.0011771029	0.003978578	2
CRC-001576EA78C61C85	CRC-7208224CD9CDA311	0	170	230	615	3	5	0.26	0.25	0.1686717369931549	0.73044282	6.533675749405571	5.948420330760925	0.591304347826087	0.5967479674796748	0.00094576227	0.0039425744	2
CRC-001576EA78C61C85	CRC-86D7F5C93F70903B	0	171	230	121	3	1	0.3	0.2899999916553497	0.1822208322421178	0.74006263	6.533675749405571	3.66243321442407	0.591304347826087	0.8760330578512396	0.00087605714	0.0040024845	3
CRC-001576EA78C61C85	CRC-9315CFBBAA0FD3A7	0	172	230	443	3	1	0.47	0.4000000059604645	0.2646624329990396	0.78549007	6.533675749405571	11.951793524266366	0.591304347826087	0.10158013544018059	0.00086750014	0.003949554	2
CRC-001576EA78C61C85	CRC-EC228BD0C9E643F1	0	173	230	307	3	2	0.44	0.449999988079071	0.0641250019392115	0.63555449	6.533675749405571	10.460797536644952	0.591304347826087	0.250814332247557	0.00089203863	0.0039621084	2
CRC-001576EA78C61C85	CRC-F329B39D0F3EB253	0	174	230	244	3	5	0.23	0.1299999952316284	0.0496215416013973	0.63555449	6.533675749405571	4.675695700723617	0.591304347826087	0.7786885245901639	0.0009132057	0.003965753	2
CRC-001576EA78C61C85	CRC-FF0EAE8EDC7BCBE9	0	175	230	299	3	1	0.31	0.1199999973177909	0.0	0.0	6.533675749405571	11.092932863777696	0.591304347826087	0.21739130434782608	0.0009755359	0.0039642598	2
CRC-0026DBDE1FEAD2B3	CRC-B0CCF1AE76CDA6D2	0	176	270	194	3	5	0.32	0.1299999952316284	0.047931264836654	0.63555449	7.736775037977431	7.852588771544781	0.5	0.4484536082474227	0.000862699	0.004040086	3
CRC-013BD759EFDB4331	CRC-B2EBCE54D868E96E	0	179	575	314	3	4	0.38	0.1899999976158142	0.0289135156708775	0.55890174	9.888988196331521	10.58358959027916	0.25043478260869567	0.2070063694267516	0.00085592794	0.0039286073	1
CRC-013BD759EFDB4331	CRC-B701BDC9B269C1BB	0	180	575	314	3	1	0.37	0.270000010728836	0.0508985356320917	0.63555449	9.888988196331521	10.646583897292993	0.25043478260869567	0.18789808917197454	0.00089863216	0.003991857	2
CRC-013BD759EFDB4331	CRC-C4E47E9313BB47B5	0	181	575	363	3	4	0.39	0.209999993443489	0.0324552804802951	0.63555449	9.888988196331521	8.678981644391357	0.25043478260869567	0.3884297520661157	0.0008844003	0.0039362446	1
CRC-023DDBAC66E1912B	CRC-C9EFF517C76A565D	0	182	142	288	3	3	0.45	0.1599999964237213	0.1231784750263908	0.70615739	8.589881144778829	8.009089152018229	0.2676056338028169	0.3993055555555556	0.0009903088	0.0039814683	1
CRC-03E211C0AF37B766	CRC-DB8514C1E5005216	0	184	409	275	3	3	0.64	0.25	0.055899782889708	0.63555449	11.801621714547677	12.418180264559659	0.06845965770171149	0.10909090909090909	0.0059365826	0.0041900137	2
CRC-03F6742DA4B798D0	CRC-12E45FF6696080F8	0	186	346	351	3	4	0.46	0.1700000017881393	0.0413818649537065	0.63555449	10.960638674697435	8.990527378527867	0.15895953757225434	0.3076923076923077	0.00086145	0.00394955	1
CRC-03F6742DA4B798D0	CRC-2CBB21C35AF9623A	0	187	346	171	3	2	0.6	0.209999993443489	0.0587584305312357	0.63555449	10.960638674697435	7.885044744837354	0.15895953757225434	0.5029239766081871	0.0008555643	0.003969967	2
CRC-03F6742DA4B798D0	CRC-2EDBC7981868EB12	0	188	346	478	3	2	0.41	0.1700000017881393	0.0250092199978491	0.55890174	10.960638674697435	11.606743593096235	0.15895953757225434	0.09414225941422594	0.000895123	0.003919955	2
CRC-03F6742DA4B798D0	CRC-3312B39453544BDF	0	189	346	282	3	2	0.52	0.2899999916553497	0.048434555723539	0.63555449	10.960638674697435	4.278508179576685	0.15895953757225434	0.975177304964539	0.0008506293	0.0039437097	2
CRC-03F6742DA4B798D0	CRC-740DE872CD9C22E7	0	190	346	279	3	2	0.51	0.1599999964237213	0.0182588935619795	0.55890174	10.960638674697435	11.145560315860216	0.15895953757225434	0.22580645161290322	0.00086839584	0.0039275833	1
CRC-03F6742DA4B798D0	CRC-920584BE4CFA366A	0	191	346	411	3	4	0.45	0.1400000005960464	0.0	0.0	10.960638674697435	10.093961172730383	0.15895953757225434	0.2822384428223844	0.00091081596	0.003933396	1
CRC-03F6742DA4B798D0	CRC-9DBE1D9A25B83618	0	192	346	366	3	4	0.48	0.1700000017881393	0.0287578760376219	0.55890174	10.960638674697435	10.137300334992956	0.15895953757225434	0.2896174863387978	0.0008758861	0.003923742	2
CRC-03F6742DA4B798D0	CRC-D08133CD8B02A3AC	0	194	346	519	3	3	0.41	0.2000000029802322	0.0423187261120677	0.63555449	10.960638674697435	3.4077906378891196	0.15895953757225434	0.815028901734104	0.00089580513	0.003944421	1
CRC-045C9C9CAE0FD639	CRC-90122F32C34F16AE	0	197	460	224	3	4	0.68	0.3700000047683716	0.060806245317005	0.63555449	10.537396439262059	11.995989118303571	0.1826086956521739	0.03571428571428571	0.00086268794	0.003955178	3
CRC-0518B04A0E991529	CRC-0F22B9CA1DBD87AE	0	198	328	331	3	2	0.52	0.3600000143051147	0.0548876722814806	0.63555449	3.9118592797256095	12.382785946941087	0.7774390243902439	0.09667673716012085	0.0008592956	0.0039239954	1
CRC-0518B04A0E991529	CRC-C26A21E33C60AA78	0	199	328	197	3	2	0.25	0.2300000041723251	0.0762050827873218	0.66728511	3.9118592797256095	10.310864133883248	0.7774390243902439	0.23857868020304568	0.0008524672	0.0039462354	2
CRC-0518B04A0E991529	CRC-F3448EDCBCD148CB	0	200	328	183	3	1	0.27	0.3100000023841858	0.1305397634281213	0.70615739	3.9118592797256095	5.754581972549522	0.7774390243902439	0.6994535519125683	0.00085222756	0.003953978	2
CRC-0518B04A0E991529	CRC-FE90B574BE16D2C6	0	201	328	133	3	1	0.38	0.6200000047683716	0.4646082655081853	0.88570037	3.9118592797256095	6.3087587284862545	0.7774390243902439	0.556390977443609	0.005543507	0.0041192905	1
CRC-08464806153F8832	CRC-F9C8E7CD48EB16C7	0	202	518	197	3	5	0.51	0.1800000071525573	0.0487684934591926	0.63555449	9.586639286468388	12.785627181154823	0.3223938223938224	0.05583756345177665	0.00085261377	0.0039582113	2
CRC-08F9E8BFEC42FCF3	CRC-2FABCC64A964BAA9	0	203	640	240	3	5	0.41	0.6700000166893005	0.1953765106640969	0.74006263	11.8248779296875	12.036857096354167	0.15	0.08333333333333333	0.00090483896	0.003936486	2
CRC-08F9E8BFEC42FCF3	CRC-B62134DD1BEB636B	0	207	640	291	3	4	0.26	0.1099999994039535	0.1680112424273395	0.73044282	11.8248779296875	7.917206964132302	0.15	0.48109965635738833	0.0010403829	0.0039241337	1
CRC-08F9E8BFEC42FCF3	CRC-C71A0BF8533B5D51	0	208	640	309	3	2	0.34	0.1599999964237213	0.0	0.0	11.8248779296875	10.92097369444023	0.15	0.19741100323624594	0.0009478276	0.0039449665	1
CRC-08F9E8BFEC42FCF3	CRC-E204F0B6366C22F2	0	209	640	167	3	4	0.26	0.1099999994039535	0.0	0.0	11.8248779296875	11.407080370508982	0.15	0.08982035928143713	0.00087078003	0.0039961687	2
CRC-08F9E8BFEC42FCF3	CRC-FF0EAE8EDC7BCBE9	0	210	640	299	3	5	0.25	0.1099999994039535	0.0	0.0	11.8248779296875	11.092932863777696	0.15	0.21739130434782608	0.0011316674	0.003930879	1
CRC-0B8B9168E1809B05	CRC-70F6C604E9E26662	0	211	233	215	3	2	0.37	0.1400000005960464	0.0308529981986643	0.63555449	5.311241968506907	11.08641215479651	0.7124463519313304	0.18604651162790697	0.0008536474	0.00397742	3
CRC-0B8B9168E1809B05	CRC-D81B96BEAD50D871	0	212	233	636	3	2	0.25	0.2000000029802322	0.1141844421196203	0.68635536	5.311241968506907	8.041161975020882	0.7124463519313304	0.4386792452830189	0.0009913028	0.0039319713	2
CRC-0C302E7BA496B27A	CRC-6274FD1974D0EBDC	0	213	631	303	3	2	0.44	0.1199999973177909	0.0456513653259103	0.63555449	8.735483305578942	10.715341700185643	0.375594294770206	0.15841584158415842	0.0008620761	0.0039259717	2
CRC-0C7507C6F00F0D85	CRC-50D8D72F26D227E3	0	216	167	514	3	4	0.28	0.1000000014901161	0.0	0.0	11.212791214446108	9.893491039944067	0.16167664670658682	0.1926070038910506	0.00085162156	0.00393989	3
CRC-0C7507C6F00F0D85	CRC-65F180938A9BEF1E	0	217	167	169	3	2	0.47	0.1199999973177909	0.038521000434817	0.63555449	11.212791214446108	7.097382494683802	0.16167664670658682	0.4911242603550296	0.0010304119	0.0045540533	2
CRC-0C7507C6F00F0D85	CRC-B1163143D1292259	0	218	167	118	3	4	0.52	0.449999988079071	0.1357383337252996	0.70615739	11.212791214446108	1.0040309065479343	0.16167664670658682	1.0	0.00084960577	0.004015214	3
CRC-0C7507C6F00F0D85	CRC-D33DF6D5354C6A58	0	219	167	541	3	3	0.3	0.2199999988079071	0.0822359172294258	0.66728511	11.212791214446108	4.557916158228396	0.16167664670658682	0.7800369685767098	0.0008512026	0.0039502145	2
CRC-0C7507C6F00F0D85	CRC-D8632FFAAA162587	0	220	167	347	3	1	0.35	0.1500000059604644	0.0337424058126741	0.63555449	11.212791214446108	8.25620148848388	0.16167664670658682	0.3976945244956772	0.00086130144	0.0039570816	2
CRC-0C7507C6F00F0D85	CRC-F3448EDCBCD148CB	0	221	167	183	3	4	0.5	0.6499999761581421	0.1349382442600594	0.70615739	11.212791214446108	5.754581972549522	0.16167664670658682	0.6994535519125683	0.00085301645	0.004004308	3
CRC-0CC610356D4AA040	CRC-227A7F6944EC621F	0	222	530	307	3	3	0.33	0.25	0.0327732774728659	0.63555449	8.765421798993957	10.752071815515574	0.4339622641509434	0.2247557003257329	0.00093286217	0.0039734095	1
CRC-0CC610356D4AA040	CRC-9DE436A7FF533443	0	223	530	101	3	4	0.27	0.1099999994039535	0.0	0.0	8.765421798993957	10.491810411509901	0.4339622641509434	0.27722772277227725	0.00087121496	0.0039828545	2
CRC-0D2C93B1D54EB09A	CRC-541FBB6326C9C0BB	0	227	772	156	3	4	0.25	0.1800000071525573	0.0186890168817642	0.55890174	4.261564897132043	11.430453569461138	0.7655440414507773	0.10256410256410256	0.0008754728	0.003944073	1
CRC-0D2C93B1D54EB09A	CRC-E0946B0FA7BD8109	0	230	772	179	3	4	0.28	0.2599999904632568	0.1845153895465907	0.74006263	4.261564897132043	12.547507856145252	0.7655440414507773	0.0223463687150838	0.0009897904	0.0039255875	2
CRC-0D2C93B1D54EB09A	CRC-F9C8E7CD48EB16C7	0	231	772	197	3	1	0.33	0.6000000238418579	0.2953227629052668	0.80223507	4.261564897132043	12.785627181154823	0.7655440414507773	0.05583756345177665	0.00087014266	0.003948384	2
CRC-0F22B9CA1DBD87AE	CRC-B099943C6F88952C	0	232	331	140	3	3	0.63	0.1500000059604644	0.019429983991313	0.55890174	12.382785946941087	12.857840401785714	0.09667673716012085	0.02142857142857143	0.0009878253	0.004023405	1
CRC-1118D58901CDF3FC	CRC-EB62EDD59B7A044F	0	234	198	254	3	1	0.21	0.0799999982118606	0.0189581579255917	0.55890174	3.34089706883286	4.733137716458538	0.8080808080808081	0.7480314960629921	0.00086613774	0.0039703744	1
CRC-1127CBF7ED3C705D	CRC-27A13F39C089F722	0	236	396	365	3	4	0.36	0.2199999988079071	0.027763145528729	0.55890174	10.382671317668876	4.257236094017552	0.24494949494949494	0.7424657534246575	0.0008656737	0.0039373534	2
CRC-12BE86728D54F794	CRC-4CD09B8A06EC6EA5	0	237	329	506	3	1	0.53	0.2199999988079071	0.0563368016413037	0.63555449	8.537895225826368	9.98359553521801	0.42857142857142855	0.21541501976284586	0.0008572584	0.0039393064	2
CRC-12BE86728D54F794	CRC-55B2AD791E85B1F4	0	238	329	307	3	3	0.53	0.449999988079071	0.0967494002167287	0.66728511	8.537895225826368	8.376948949956738	0.42857142857142855	0.4234527687296417	0.00087070046	0.0039785574	2
CRC-12BE86728D54F794	CRC-817752F20E262FD3	0	239	329	127	3	1	0.54	0.2199999988079071	0.0473931760174515	0.63555449	8.537895225826368	13.409095103346457	0.42857142857142855	0.047244094488188976	0.0012075981	0.0040174494	1
CRC-12BE86728D54F794	CRC-E4B24A526F3A573B	0	241	329	434	3	4	0.38	0.2300000041723251	0.0841374356948029	0.66728511	8.537895225826368	5.907191825901858	0.42857142857142855	0.6336405529953917	0.0008641828	0.0040917834	2
CRC-12BE86728D54F794	CRC-FF0EAE8EDC7BCBE9	0	242	329	299	3	3	0.45	0.2399999946355819	0.0228528211566926	0.55890174	8.537895225826368	11.092932863777696	0.42857142857142855	0.21739130434782608	0.000867025	0.003966196	1
CRC-12E45FF6696080F8	CRC-17ACB540FD5B975B	0	243	351	117	3	1	0.29	0.3100000023841858	0.0334280039795672	0.63555449	8.990527378527867	13.125667735042734	0.3076923076923077	0.03418803418803419	0.0008838354	0.0039429995	1
CRC-12E45FF6696080F8	CRC-227A7F6944EC621F	0	244	351	307	3	5	0.31	0.1199999973177909	0.0255670706196294	0.55890174	8.990527378527867	10.752071815515574	0.3076923076923077	0.2247557003257329	0.0008859125	0.0039684474	1
CRC-12E45FF6696080F8	CRC-6927EC0BD86D375C	0	245	351	627	3	5	0.37	0.1599999964237213	0.0286929857546812	0.55890174	8.990527378527867	9.252876829302481	0.3076923076923077	0.3588516746411483	0.0008681936	0.005144863	1
CRC-12E45FF6696080F8	CRC-B89D59E8118684A3	0	246	351	457	3	4	0.24	0.1099999994039535	0.0	0.0	8.990527378527867	3.6513543661105032	0.3076923076923077	0.8227571115973742	0.0008714267	0.003953636	1
CRC-12E45FF6696080F8	CRC-E0946B0FA7BD8109	0	247	351	179	3	5	0.38	0.1599999964237213	0.0324423242961899	0.63555449	8.990527378527867	12.547507856145252	0.3076923076923077	0.0223463687150838	0.0008662232	0.0039694523	2
CRC-130330D78493C4D8	CRC-7D34DB6027797255	0	248	450	227	3	4	0.59	0.25	0.1261629106107825	0.70615739	11.484173177083333	10.550825883638492	0.1511111111111111	0.23788546255506607	0.0009179486	0.0039383634	2
CRC-14216A4E58987284	CRC-A4E67A5574F776BD	0	249	214	544	3	5	0.5	0.1599999964237213	0.0799485170214951	0.66728511	5.994926096122955	7.562918382532456	0.6401869158878505	0.46139705882352944	0.00088465435	0.00394106	2
CRC-16E7B1604FEB0029	CRC-61B562B398DB3FC1	0	1	292	665	2	2	0.44	0.1700000017881393	0.0	0.0	11.07184569476402	8.015474247753172	0.18493150684931506	0.4195488721804511	0.00092157716	0.0039744214	2
CRC-16E7B1604FEB0029	CRC-D81B96BEAD50D871	0	2	292	636	2	4	0.35	0.1700000017881393	0.052060395935731	0.63555449	11.07184569476402	8.041161975020882	0.18493150684931506	0.4386792452830189	0.00093721057	0.003933914	1
CRC-17999B7FDD3C6A52	CRC-C26958E8BB90B02F	0	3	368	303	2	5	0.49	0.1899999976158142	0.0840146468938504	0.66728511	7.404402774313222	10.598315349113037	0.5217391304347826	0.20462046204620463	0.0008681939	0.004006071	2
CRC-17ACB540FD5B975B	CRC-3D16F8BF4BAED522	0	4	117	791	2	3	0.45	0.1199999973177909	0.0	0.0	13.125667735042734	10.352470041074886	0.03418803418803419	0.2528445006321112	0.0009391736	0.0039155153	1
CRC-17ACB540FD5B975B	CRC-9315CFBBAA0FD3A7	0	5	117	443	2	1	0.49	0.1800000071525573	0.0261874982282378	0.55890174	13.125667735042734	11.951793524266366	0.03418803418803419	0.10158013544018059	0.0008824991	0.003929697	1
CRC-17ACB540FD5B975B	CRC-A87FFDB91E702823	0	6	117	169	2	5	0.46	0.1700000017881393	0.047980303846546	0.63555449	13.125667735042734	10.56343611316568	0.03418803418803419	0.15384615384615385	0.000881588	0.003920059	2
CRC-17ACB540FD5B975B	CRC-C0DA34ED1D015866	0	7	117	161	2	3	0.44	0.1199999973177909	0.086163239844081	0.66728511	13.125667735042734	11.842991799301242	0.03418803418803419	0.055900621118012424	0.0008762693	0.004002899	2
CRC-17ACB540FD5B975B	CRC-E870312E6F1D607F	0	8	117	221	2	1	0.45	0.8199999928474426	0.2613515115489275	0.78549007	13.125667735042734	2.391189368062429	0.03418803418803419	0.9004524886877828	0.0008664717	0.0039798347	1
CRC-17ACB540FD5B975B	CRC-F3448EDCBCD148CB	0	9	117	183	2	3	0.45	0.3000000119209289	0.0881811470843207	0.66728511	13.125667735042734	5.754581972549522	0.03418803418803419	0.6994535519125683	0.0009224389	0.003966846	2
CRC-17BBC78690C69C5C	CRC-EB62EDD59B7A044F	0	10	306	254	2	4	0.26	0.1500000059604644	0.0521775707950333	0.63555449	5.8360553816253065	4.733137716458538	0.6437908496732027	0.7480314960629921	0.0008669065	0.0040118285	1
CRC-17CCF21BA2827826	CRC-3CAAF20BED7C4939	0	11	580	228	2	3	0.45	0.1199999973177909	0.0	0.0	9.778461009058459	12.462655586108827	0.3448275862068966	0.07017543859649122	0.0008672869	0.003939415	1
CRC-17CCF21BA2827826	CRC-8467F2B515681CCA	0	12	580	281	2	4	0.46	0.2300000041723251	0.033160447877422	0.63555449	9.778461009058459	4.887228534739212	0.3448275862068966	0.7366548042704626	0.0023422856	0.0043504937	1
CRC-17CCF21BA2827826	CRC-8D4525BEDE11F5D8	0	13	580	474	2	4	0.4	0.25	0.0444367669931778	0.63555449	9.778461009058459	5.329633495475672	0.3448275862068966	0.7827004219409283	0.00089151703	0.003945034	2
CRC-17CCF21BA2827826	CRC-C26A21E33C60AA78	0	14	580	197	2	3	0.47	0.1899999976158142	0.0483112650422042	0.63555449	9.778461009058459	10.310864133883248	0.3448275862068966	0.23857868020304568	0.0009164276	0.0039619594	2
CRC-17CCF21BA2827826	CRC-DB124F0167E6CE0A	0	15	580	444	2	1	0.4	0.3100000023841858	0.1420770098174399	0.71391784	9.778461009058459	4.8485971399255705	0.3448275862068966	0.7184684684684685	0.0031596676	0.0039538913	1
CRC-1971601D90F1D0AD	CRC-5FC8EC84A8602CBE	0	16	439	405	2	2	0.33	0.3499999940395355	0.0660831020318802	0.63555449	9.551542729614535	10.853565055941358	0.31662870159453305	0.20246913580246914	0.000980883	0.003969237	1
CRC-199AF07A30D5BCA6	CRC-C0961E2BE50B24DF	0	17	313	723	2	4	0.57	0.1500000059604644	0.0	0.0	10.681180423821885	10.833014017318789	0.23961661341853036	0.1673582295988935	0.00094277045	0.0039395834	1
CRC-1AB0FCDCC2B00E00	CRC-3312B39453544BDF	0	18	176	282	2	2	0.41	0.1599999964237213	0.0182588935619795	0.55890174	12.906782670454545	4.278508179576685	0.0625	0.975177304964539	0.000850344	0.0039621084	3
CRC-1AB0FCDCC2B00E00	CRC-3326FDF17B37A540	0	19	176	450	2	1	0.71	0.1599999964237213	0.0486608239975711	0.63555449	12.906782670454545	11.345268012152777	0.0625	0.10888888888888888	0.0008607871	0.003931973	2
CRC-1AE2FAE62D2B28C6	CRC-689378A8C326206C	0	21	490	152	2	4	0.73	0.1800000071525573	0.2366819395480391	0.77766077	12.422987832828444	10.892616673519736	0.08571428571428572	0.19078947368421054	0.00085955596	0.003965695	2
CRC-1AE2FAE62D2B28C6	CRC-9122B7D23A61495E	0	22	490	144	2	5	0.74	0.2199999988079071	0.0618968493509959	0.63555449	12.422987832828444	8.179236518012154	0.08571428571428572	0.4375	0.0008556552	0.0039640544	2
CRC-1AE2FAE62D2B28C6	CRC-9464C4F035FEDB98	0	23	490	364	2	3	0.61	0.5400000214576721	0.3219899528982961	0.82238224	12.422987832828444	7.483578860104739	0.08571428571428572	0.5192307692307693	0.00086836185	0.003956903	3
CRC-1AE2FAE62D2B28C6	CRC-9DBE1D9A25B83618	0	24	490	366	2	2	0.58	0.1700000017881393	0.0793131279621114	0.66728511	12.422987832828444	10.137300334992956	0.08571428571428572	0.2896174863387978	0.0009061222	0.0039221677	3
CRC-1AE2FAE62D2B28C6	CRC-C26A21E33C60AA78	0	25	490	197	2	1	0.72	0.5	0.3377824467156972	0.83367787	12.422987832828444	10.310864133883248	0.08571428571428572	0.23857868020304568	0.0008731929	0.003978935	3
CRC-1AF0BE6416422109	CRC-1E8DD4A350DCCC4F	0	27	359	137	2	3	0.47	0.1800000071525573	0.0199924679288684	0.55890174	10.105016851823642	10.08367073448905	0.2618384401114206	0.31386861313868614	0.0008767508	0.0040086103	2
CRC-1AF0BE6416422109	CRC-2CBB21C35AF9623A	0	28	359	171	2	4	0.44	0.1500000059604644	0.0252098712235621	0.55890174	10.105016851823642	7.885044744837354	0.2618384401114206	0.5029239766081871	0.000950342	0.0043553915	2
CRC-1AF0BE6416422109	CRC-6AC8AA0A589513E3	0	29	359	522	2	4	0.45	0.1299999952316284	0.0	0.0	10.105016851823642	9.383306627529334	0.2618384401114206	0.3563218390804598	0.0009501051	0.003974034	1
CRC-1AF0BE6416422109	CRC-9315CFBBAA0FD3A7	0	30	359	443	2	4	0.37	0.1400000005960464	0.0182588935619795	0.55890174	10.105016851823642	11.951793524266366	0.2618384401114206	0.10158013544018059	0.0009022416	0.003987223	1
CRC-1B5D9EA93C3BB319	CRC-27A13F39C089F722	0	31	470	365	2	4	0.24	0.1000000014901161	0.0195015733867553	0.55890174	9.561241636884974	4.257236094017552	0.33617021276595743	0.7424657534246575	0.00085907086	0.003933355	1
CRC-1B5D9EA93C3BB319	CRC-34053EE777795A10	0	32	470	292	2	5	0.21	0.0900000035762786	0.0196828253645531	0.55890174	9.561241636884974	5.8493455860712755	0.33617021276595743	0.6643835616438356	0.00087012065	0.00394255	1
CRC-1B5D9EA93C3BB319	CRC-773ED10B5BDD033C	0	33	470	243	2	5	0.28	0.1299999952316284	0.0301709344057634	0.63555449	9.561241636884974	8.842566972897377	0.33617021276595743	0.4156378600823045	0.0009066089	0.0040162667	2
CRC-1B5D9EA93C3BB319	CRC-78DCB2729A729C31	0	34	470	288	2	4	0.29	0.1000000014901161	0.0	0.0	9.561241636884974	11.10915798611111	0.33617021276595743	0.2638888888888889	0.0008588183	0.003957931	2
CRC-1B5D9EA93C3BB319	CRC-E3D93D546AD99D81	0	36	470	232	2	5	0.24	0.1099999994039535	0.0	0.0	9.561241636884974	10.586153490790005	0.33617021276595743	0.23275862068965517	0.00086256175	0.003933251	1
CRC-1BF1F37F41E21049	CRC-227A7F6944EC621F	0	37	71	307	2	3	0.48	0.3799999952316284	0.073576098899591	0.66728511	9.574741417253522	10.752071815515574	0.352112676056338	0.2247557003257329	0.0008651986	0.0039631776	2
CRC-1D371050C7D7BF8D	CRC-1DA02B5842483080	0	38	423	407	2	2	0.49	0.1199999973177909	0.0212340842366877	0.55890174	12.237804223459664	10.17987128030463	0.09692671394799054	0.26044226044226043	0.00094315683	0.0039448277	2
CRC-1D371050C7D7BF8D	CRC-9DBE1D9A25B83618	0	39	423	366	2	5	0.51	0.1400000005960464	0.0412503739713472	0.63555449	12.237804223459664	10.137300334992956	0.09692671394799054	0.2896174863387978	0.00134188	0.0039241263	2
CRC-1D371050C7D7BF8D	CRC-B0CCF1AE76CDA6D2	0	40	423	194	2	5	0.62	0.3400000035762787	0.1826715297201963	0.74006263	12.237804223459664	7.852588771544781	0.09692671394799054	0.4484536082474227	0.00126588	0.0040154234	2
CRC-1D50C818B7F029ED	CRC-4954E7F712A87BBE	0	41	329	159	2	5	0.41	0.1199999973177909	0.0278807337070288	0.55890174	11.25865790184508	4.9393723205950275	0.23100303951367782	0.8867924528301887	0.00087224535	0.0039982554	3
CRC-1DA02B5842483080	CRC-7DEB2A8B9D989632	0	42	407	116	2	3	0.63	0.2000000029802322	0.0362151772928084	0.63555449	10.17987128030463	12.871211610991379	0.26044226044226043	0.11206896551724138	0.00088292843	0.003945283	2
CRC-1E5CC647A4A7193B	CRC-227A7F6944EC621F	0	43	451	307	2	3	0.57	0.209999993443489	0.0744640453637917	0.66728511	11.173537700509286	10.752071815515574	0.16186252771618626	0.2247557003257329	0.00086807983	0.0039347755	1
CRC-1E5CC647A4A7193B	CRC-4954E7F712A87BBE	0	44	451	159	2	5	0.67	0.1899999976158142	0.1471581078230376	0.71391784	11.173537700509286	4.9393723205950275	0.16186252771618626	0.8867924528301887	0.0008499851	0.0039380286	2
CRC-1E5CC647A4A7193B	CRC-A945866B56ED3B83	0	45	451	468	2	3	0.47	0.1700000017881393	0.0368577238741987	0.63555449	11.173537700509286	10.645738128922943	0.16186252771618626	0.20726495726495728	0.0015908488	0.0039599543	1
CRC-1E5CC647A4A7193B	CRC-C29F5D3437D267FC	0	46	451	311	2	3	0.56	0.270000010728836	0.0902189451414516	0.66728511	11.173537700509286	10.654751204217746	0.16186252771618626	0.1607717041800643	0.00091600826	0.0039315787	1
CRC-1E859F2114CC3BB1	CRC-2995A8A8C53C35B0	0	47	365	271	2	4	0.46	0.1500000059604644	0.0294307488417789	0.55890174	7.3813475726401965	10.835592797761473	0.4794520547945205	0.17712177121771217	0.0008774239	0.0039578485	2
CRC-1E8DD4A350DCCC4F	CRC-2673C9DDD3C176E4	0	48	137	495	2	4	0.23	0.1000000014901161	0.0	0.0	10.08367073448905	7.1086894333964645	0.31386861313868614	0.5171717171717172	0.0008609011	0.0039635235	2
CRC-1F34608F99DCEA39	CRC-AC24810FC35B6F09	0	49	621	63	2	1	0.76	0.270000010728836	0.0436476776964151	0.63555449	11.228595039502817	2.391145736452133	0.16747181964573268	1.0	0.00085087004	0.003921663	2
CRC-1F3B8F63F59444F3	CRC-37902FCFD4802294	0	50	749	172	2	2	0.71	0.1299999952316284	0.0267051708307444	0.55890174	10.450214380893275	9.385122609692951	0.1909212283044059	0.3023255813953488	0.00086469925	0.003940021	1
CRC-203E236D8E304A8A	CRC-306C2057359CD049	0	51	209	65	2	3	0.64	0.3100000023841858	0.0365080535770327	0.63555449	11.449522465610048	3.8371243990384616	0.23444976076555024	0.9538461538461539	0.0008749782	0.0039628935	2
